"SQ_CANDIDATO";"NM_CANDIDATO";"NM_SOCIAL_CANDIDATO";"SG_PARTIDO";"DS_GENERO";"DS_GRAU_INSTRUCAO";"DS_ESTADO_CIVIL";"DS_COR_RACA";"DS_OCUPACAO";"DS_SITUACAO_CANDIDATURA";"ST_REELEICAO";"BENS_TOTAL";"DS_SIT_TOT_TURNO";"TOTAL_VOTOS";"RECEITA_TOTAL";"TIPO_RECEITA"
250000013937;"DANIELA RODRIGUES SIQUEIRA CAMPOS";"#NULO#";"PRTB";"FEMININO";"ENSINO MÉDIO INCOMPLETO";"DIVORCIADO(A)";"BRANCA";"OUTROS";"APTO";"N";NA;"NÃO ELEITO";186;NA;NA
250000006182;"EDILENE SOUZA MACHADO";"#NULO#";"PC do B";"FEMININO";"SUPERIOR INCOMPLETO";"SOLTEIRO(A)";"BRANCA";"BANCÁRIO E ECONOMIÁRIO";"APTO";"N";NA;"NÃO ELEITO";211;11054,72;"Recursos de pessoas físicas, Recursos de partido político"
250000019159;"ROQUE PINHEIRO GODOY";"#NULO#";"PTB";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"PARDA";"COMERCIANTE";"APTO";"N";163389,24;"SUPLENTE";1871;21378;"Recursos próprios, Recursos de pessoas físicas, Recursos de partido político"
250000020818;"DICESAR FERREIRA DOS SANTOS";"#NULO#";"PMDB";"MASCULINO";"ENSINO FUNDAMENTAL INCOMPLETO";"SOLTEIRO(A)";"BRANCA";"MANICURE E MAQUILADOR";"APTO";"N";728000;"SUPLENTE";2932;NA;NA
250000019156;"SÉTIMA MARIA VIEIRA DE ARAUJO";"#NULO#";"PTB";"FEMININO";"SUPERIOR COMPLETO";"CASADO(A)";"PARDA";"PEDAGOGO";"APTO";"N";350000;"SUPLENTE";1321;18030;"Recursos de partido político, Recursos próprios, Recursos de pessoas físicas"
250000019160;"MARCO ANTONIO COMBERTINO";"#NULO#";"PTB";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"BRANCA";"COMERCIANTE";"APTO";"N";29000;"SUPLENTE";596;NA;NA
250000022138;"RITA DE CASSIA DA SILVA VASCONCELOS";"#NULO#";"PROS";"FEMININO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"PARDA";"ADMINISTRADOR";"APTO";"N";NA;"SUPLENTE";305;NA;NA
250000040585;"EDSON SILVA SANTOS";"#NULO#";"SD";"MASCULINO";"ENSINO FUNDAMENTAL INCOMPLETO";"DIVORCIADO(A)";"PARDA";"OUTROS";"APTO";"N";NA;"NÃO ELEITO";292;6980,5;"Recursos de pessoas físicas, Recursos de partido político"
250000062791;"LUIZ HENRIQUE CASARETTI";"#NULO#";"PATRIOTA";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"PSICÓLOGO";"APTO";"N";693331,17;"NÃO ELEITO";504;NA;NA
250000004996;"ROBERTO GUASTELLI TESTASECCA";"#NULO#";"PSDB";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"EMPRESÁRIO";"APTO";"N";392173,77;"SUPLENTE";2899;NA;NA
250000014879;"RAPHAEL MARTINS FERRIS";"#NULO#";"PSOL";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"FISIOTERAPEUTA E TERAPEUTA OCUPACIONAL";"APTO";"N";460000;"SUPLENTE";1127;2850;"Recursos próprios, Recursos de pessoas físicas"
250000038349;"SIMONE MICHICO GAVA HIEDA";"#NULO#";"PSDC";"FEMININO";"SUPERIOR INCOMPLETO";"DIVORCIADO(A)";"AMARELA";"OUTROS";"APTO";"N";14000;"NÃO ELEITO";29;NA;NA
250000011642;"MAURO PINTO FERREIRA";"#NULO#";"PV";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"BRANCA";"TAXISTA";"APTO";"N";16850;"SUPLENTE";598;1060;"Recursos próprios"
250000010885;"JOSE AN";"#NULO#";"PHS";"MASCULINO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"BRANCA";"POLICIAL CIVIL";"APTO";"N";185000;"SUPLENTE";362;NA;NA
250000027292;"ANTONIO ORDEIRDO MAURICIO SILVA";"#NULO#";"PRP";"MASCULINO";"LÊ E ESCREVE";"DIVORCIADO(A)";"BRANCA";"MOTORISTA DE VEÍCULOS DE TRANSPORTE COLETIVO DE PASSAGEIROS";"APTO";"N";NA;"NÃO ELEITO";368;NA;NA
250000004983;"CELIA REGINA SILVA BICUDO";"#NULO#";"PSDB";"FEMININO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"APOSENTADO (EXCETO SERVIDOR PÚBLICO)";"APTO";"N";775000;"SUPLENTE";1887;NA;NA
250000058391;"LUIZ PASCHOAL";"#NULO#";"PTN";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"BRANCA";"ADMINISTRADOR";"APTO";"N";1138974,69;"SUPLENTE";12029;93168,59;"Recursos de outros candidatos, Recursos de pessoas físicas, Recursos de partido político"
250000022139;"RODINEI FERREIRA SOUZA";"#NULO#";"PROS";"MASCULINO";"ENSINO FUNDAMENTAL COMPLETO";"CASADO(A)";"PARDA";"SUPERVISOR, INSPETOR E AGENTE DE COMPRAS E VENDAS";"APTO";"N";NA;"SUPLENTE";1666;69097,12;"Recursos de partido político, Recursos próprios, Recursos de pessoas físicas"
250000020850;"PAULO EDUARDO LEITÃO TEIXEIRA";"#NULO#";"PSD";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"BRANCA";"CORRETOR DE IMÓVEIS, SEGUROS, TÍTULOS E VALORES";"APTO";"N";338973,06;"SUPLENTE";259;700;"Recursos próprios"
250000019197;"PAULO BORGES SIQUEIRA";"#NULO#";"PTB";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"PARDA";"EMPRESÁRIO";"APTO";"N";NA;"SUPLENTE";1178;NA;NA
250000010902;"PATRICIA SALINAS CICARELLI";"#NULO#";"PHS";"FEMININO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"PSICÓLOGO";"APTO";"N";50000;"SUPLENTE";694;NA;NA
250000008325;"FABIANO MESSIAS BORGES DA SILVA";"#NULO#";"PRB";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"SERVIDOR PÚBLICO ESTADUAL";"APTO";"N";120000;"SUPLENTE";2165;6417,5;"Recursos próprios, Recursos de partido político"
250000011011;"ROBERVAL CONTE LOPES LIMA";"#NULO#";"PP";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"POLICIAL MILITAR";"APTO";"S";2855523,47;"ELEITO POR QP";80052;214125,56;"Recursos próprios, Recursos de pessoas físicas, Recursos de outros candidatos, Recursos de partido político"
250000020844;"MARCELO PEREIRA MACEDO";"#NULO#";"PSD";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"EMPRESÁRIO";"APTO";"N";NA;"SUPLENTE";110;NA;NA
250000022076;"ARSELINO ROQUE TATTO";"#NULO#";"PT";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"VEREADOR";"APTO";"S";620882;"ELEITO POR MÉDIA";26596;196455,09;"Recursos de pessoas físicas, Recursos de partido político"
250000005800;"RODRIGO DE FREITAS BORGES FONSECA";"#NULO#";"NOVO";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"ENGENHEIRO";"APTO";"N";1042000;"SUPLENTE";7343;52144,15;"Recursos de pessoas físicas, Doações pela Internet"
250000006168;"JORGE ANTONIO DA SILVA";"#NULO#";"PC do B";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"PRETA";"SERVIDOR PÚBLICO FEDERAL";"APTO";"N";550000;"NÃO ELEITO";1429;22719,25;"Recursos próprios, Recursos de partido político"
250000008358;"VALTER ALVES DE PAIVA";"#NULO#";"PRB";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"ADVOGADO";"APTO";"N";510037,24;"SUPLENTE";659;NA;NA
250000040601;"ELVIS VIEIRA DAVID DE BRITO";"#NULO#";"SD";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DIVORCIADO(A)";"BRANCA";"MOTORISTA PARTICULAR";"APTO";"N";NA;"NÃO ELEITO";118;NA;NA
250000008356;"MARIA VERONICE BELARMINO DE FREITAS";"#NULO#";"PRB";"FEMININO";"ENSINO FUNDAMENTAL INCOMPLETO";"CASADO(A)";"BRANCA";"DONA DE CASA";"APTO";"N";NA;"SUPLENTE";355;NA;NA
250000038344;"REGINA MARIANO";"#NULO#";"PSDC";"FEMININO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"PRETA";"OUTROS";"APTO";"N";NA;"NÃO ELEITO";14;NA;NA
250000014874;"MARIA DE LOURDES OLIVEIRA";"#NULO#";"PSOL";"FEMININO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"BRANCA";"APOSENTADO (EXCETO SERVIDOR PÚBLICO)";"APTO";"N";450000;"SUPLENTE";182;3535,05;"Recursos próprios"
250000050189;"LEONOR LISBOA ALVES";"#NULO#";"PSL";"FEMININO";"ENSINO MÉDIO COMPLETO";"SEPARADO(A) JUDICIALMENTE";"PARDA";"VIGILANTE";"APTO";"N";NA;"NÃO ELEITO";437;NA;NA
250000040589;"CRISPINIANO BOMFIM DE SANTANA";"#NULO#";"SD";"MASCULINO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"BRANCA";"EMPRESÁRIO";"APTO";"N";NA;"NÃO ELEITO";82;NA;NA
250000011674;"DORALICE MARIA DE JESUS SILVA";"#NULO#";"PV";"FEMININO";"SUPERIOR COMPLETO";"CASADO(A)";"PARDA";"ENFERMEIRO";"APTO";"N";NA;"SUPLENTE";659;NA;NA
250000008303;"ROGER LIN";"#NULO#";"PRB";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"AMARELA";"MÉDICO";"APTO";"N";1196381,68;"SUPLENTE";6186;NA;NA
250000019149;"LEANDRO CABRAL DA CONCEIÇÃO";"#NULO#";"PTB";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"PRETA";"OUTROS";"APTO";"N";1e+05;"SUPLENTE";1282;NA;NA
250000006204;"VALÉRIA RODRIGUES";"#NULO#";"PC do B";"FEMININO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"PARDA";"OUTROS";"APTO";"N";NA;"NÃO ELEITO";57;NA;NA
250000020807;"JURACI SOUZA SANTANA";"#NULO#";"PMDB";"MASCULINO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"BRANCA";"MOTORISTA DE VEÍCULOS DE TRANSPORTE COLETIVO DE PASSAGEIROS";"APTO";"N";352157,6;"SUPLENTE";3352;19292,65;"Recursos próprios, Recursos de pessoas físicas"
250000020831;"FERNANDO JOSÉ VELUCCI";"#NULO#";"PSD";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"EMPRESÁRIO";"APTO";"N";523591,08;"SUPLENTE";2977;1320;"Recursos próprios"
250000058410;"EVANDRO VICENTE RIBEIRO";"#NULO#";"PTN";"MASCULINO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"BRANCA";"ENFERMEIRO";"APTO";"N";NA;"SUPLENTE";676;NA;NA
250000058342;"MARISA BELTRAME";"#NULO#";"PTN";"FEMININO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"ADMINISTRADOR";"APTO";"N";NA;"SUPLENTE";770;NA;NA
250000011623;"MARCIO ALEXANDRE PEREIRA";"#NULO#";"PV";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"ADVOGADO";"APTO";"N";150801,91;"SUPLENTE";1584;1410;"Recursos próprios"
250000010878;"FABIANO TAKESHI YAMASHITA";"#NULO#";"PHS";"MASCULINO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"BRANCA";"COMERCIANTE";"APTO";"N";62000;"SUPLENTE";1349;NA;NA
250000008334;"VILMA MISSIAS CERQUEIRA DA ROCHA";"#NULO#";"PRB";"FEMININO";"SUPERIOR INCOMPLETO";"CASADO(A)";"PARDA";"OUTROS";"APTO";"N";NA;"SUPLENTE";443;NA;NA
250000008350;"OSVALDO APARECIDO DE JESUS";"#NULO#";"PRB";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"PARDA";"COMERCIANTE";"APTO";"N";1470000;"SUPLENTE";1737;NA;NA
250000013972;"SIGMAR DUPRE GUIMARAES";"#NULO#";"PRTB";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"APOSENTADO (EXCETO SERVIDOR PÚBLICO)";"APTO";"N";307603,38;"NÃO ELEITO";1158;7729,99;"Recursos próprios, Recursos de pessoas físicas, Recursos de partido político"
